timestamp_ms,x,y
12174871.000000002,249,200
12174884,249,200
12174901,249,200
12174918,249,200
12174935,248,200
12174951,248,200
12174968,248,200
12174985,248,201
12174985,248,201
12175001,248,201
12175018,248,202
12175018,248,202
12175035,248,203
12175035,248,203
12175051,248,204
12175051,248,204
12175068.000000002,248,205
12175068.000000002,248,205
12175085.000000002,248,206
12175085.000000002,248,206
12175102,248,207
12175102,248,207
12175118,247,208
12175118,247,208
12175135,247,209
12175135,247,209
12175151,246,209
12175151,246,209
12175168,245,209
12175184.000000002,245,209
12175185,245,209
12175201,244,209
12175201,244,209
12175218,242,209
12175218,242,209
12175234,241,209
12175235,241,209
12175251,240,208
12175251,240,208
12175268,239,207
12175268,239,207
12175284,237,206
12175285,237,206
12175301,236,205
12175301,236,205
12175318.000000002,235,204
12175318.000000002,235,204
12175335.000000002,235,202
12175335.000000002,235,202
12175351,235,200
12175351,235,200
12175368,234,198
12175368,234,198
12175384,234,196
12175384,234,196
12175401,235,195
12175401,235,195
12175418,235,193
12175418,235,193
12175434.000000002,236,192
12175435,236,192
12175451,237,191
12175451,237,191
12175468,238,190
12175468,238,190
12175484,239,189
12175485,239,189
12175501,240,188
12175501,240,188
12175518,240,187
12175518,240,187
12175534,241,186
12175535,241,186
12175551,243,186
12175551,243,186
12175568.000000002,244,185
12175568.000000002,244,185
12175584,245,185
12175585.000000002,245,185
12175601,247,184
12175601,247,184
12175618,248,184
12175618,248,184
12175634,249,183
12175635,249,183
12175651,251,183
12175651,251,183
12175668,252,183
12175668,252,183
12175684.000000002,254,183
12175685,254,183
12175701,255,183
12175702.000000002,255,183
12175718,256,183
12175718,256,183
12175735,257,183
12175735,257,183
12175751,258,184
12175751,258,184
12175768,259,184
12175768,259,184
12175784,260,185
12175785,260,185
12175801,261,186
12175801,261,186
12175818.000000002,262,186
12175818.000000002,262,186
12175834,263,187
12175835.000000002,263,187
12175851,263,188
12175851,263,188
12175868,264,189
12175868,264,189
12175884,265,190
12175885,265,190
12175901,266,190
12175901,266,190
12175918,267,191
12175918,267,191
12175934.000000002,267,192
12175935,267,192
12175951,267,194
12175951,267,194
12175968,268,195
12175968,268,195
12175984,268,196
12175985,268,196
12176001,269,197
12176001,269,197
12176018,269,199
12176018,269,199
12176034,269,199
12176035,269,199
12176051,269,201
12176051,269,201
12176068.000000002,269,202
12176068.000000002,269,202
12176084,269,204
12176084,269,204
12176101,269,205
12176101,269,205
12176118,269,207
12176118,269,207
12176134,268,208
12176135,268,208
12176151,268,209
12176151,268,209
12176168,268,210
12176168,268,210
12176184.000000002,267,211
12176185,267,211
12176201,267,212
12176201,267,212
12176218,266,213
12176218,266,213
12176234,265,214
12176234,265,214
12176251,264,216
12176251,264,216
12176268,263,217
12176268,263,217
12176284,263,217
12176285,263,217
12176301,261,219
12176301,261,219
12176318.000000002,260,219
12176318.000000002,260,219
12176334,259,220
12176334,259,220
12176351,257,221
12176351,257,221
12176368,256,222
12176368,256,222
12176384,254,222
12176384,254,222
12176401,253,223
12176401,253,223
12176418,251,224
12176418,251,224
12176434.000000002,249,224
12176434.000000002,249,224
12176451,247,224
12176451,247,224
12176468,245,224
12176468,245,224
12176484,243,224
12176484,243,224
12176501,241,224
12176501,241,224
12176518,239,224
12176518,239,224
12176534,237,224
12176534,237,224
12176551,235,224
12176551,235,224
12176568.000000002,233,223
12176568.000000002,233,223
12176584,231,222
12176585.000000002,231,222
12176601,229,222
12176601,229,222
12176618,227,221
12176618,227,221
12176634,225,220
12176634,225,220
12176651,224,219
12176651,224,219
12176668,222,217
12176668,222,217
12176684.000000002,221,216
12176684.000000002,221,216
12176701,220,214
12176701,220,214
12176718,219,213
12176718,219,213
12176734,219,211
12176734,219,211
12176751,219,209
12176751,219,209
12176768,219,208
12176768,219,208
12176784,219,206
12176784,219,206
12176801,219,204
12176801,219,204
12176818.000000002,219,203
12176818.000000002,219,203
12176834,220,200
12176834,220,200
12176851,221,199
12176851,221,199
12176868,222,197
12176868,222,197
12176884,222,195
12176884,222,195
12176901,223,194
12176901,223,194
12176918,224,192
12176918,224,192
12176934.000000002,225,191
12176934.000000002,225,191
12176951,226,190
12176951,226,190
12176968,227,188
12176968,227,188
12176984,228,186
12176984,228,186
12177001,229,185
12177001,229,185
12177018,231,183
12177018,231,183
12177034,231,181
12177034,231,181
12177051,233,180
12177051,233,180
