timestamp_ms,x,y
11402839,367,298
11402869,367,298
11402886,367,298
11402902,367,298
11402919,367,298
11402936,367,298
11402952.000000002,367,298
11402969.000000002,367,298
11402986,367,297
11402986,367,297
11403002,366,297
11403003,366,297
11403019,366,296
11403019,366,296
11403036,365,295
11403036,365,295
11403052,365,294
11403053,365,294
11403069,365,294
11403086,365,293
11403086,365,293
11403102,365,292
11403103.000000002,365,292
11403119,365,291
11403119,365,291
11403136,365,291
11403153,366,291
11403153,366,291
11403169,366,291
11403186,366,291
11403202.000000002,367,291
11403202.000000002,367,291
11403219.000000002,367,291
11403236,367,291
11403252,368,292
11403253,368,292
11403269,368,292
11403286,369,292
11403286,369,292
11403302,369,293
11403303,369,293
11403319,370,293
11403319,370,293
11403336,370,293
11403352,371,294
11403352,371,294
11403369,371,294
11403386,371,294
11403402,371,295
11403402,371,295
11403419,372,295
11403419,372,295
11403436,372,296
11403436,372,296
11403452.000000002,373,297
11403453,373,297
11403469.000000002,373,297
11403486,373,298
11403486,373,298
11403502,373,298
11403519,373,299
11403519,373,299
11403536,373,299
11403552,373,300
11403552,373,300
11403569,373,300
11403586,373,301
11403586,373,301
11403603.000000002,372,302
11403603.000000002,372,302
11403619,372,302
11403636,371,302
11403636,371,302
11403652,371,303
11403652,371,303
11403669,371,303
11403685,370,303
11403686,370,303
11403702.000000002,369,303
11403702.000000002,369,303
11403719.000000002,368,303
11403719.000000002,368,303
11403735,368,303
11403752,367,303
11403753,367,303
11403769,367,303
11403786,366,303
11403786,366,303
11403803,365,303
11403803,365,303
11403819,364,303
11403819,364,303
11403835.000000002,363,302
11403836,363,302
11403852,363,302
11403869,362,302
11403869,362,302
11403885,362,302
11403902,361,301
11403902,361,301
11403919,360,300
11403919,360,300
11403936,359,300
11403936,359,300
11403952.000000002,358,299
11403952.000000002,358,299
11403969.000000002,357,298
11403969.000000002,357,298
11403985,357,297
11403986,357,297
11403994,356,296
11403994,356,296
11404002,356,294
11404002,356,294
11404019,355,293
11404019,355,293
11404035,355,291
11404035,355,291
11404052,355,290
11404052,355,290
11404069,355,288
11404069,355,288
11404086,356,287
11404086,356,287
11404102,357,285
11404102,357,285
11404119,358,285
11404119,358,285
11404136,358,283
11404136,358,283
11404152,358,283
11404153,359,282
11404153,359,282
11404169,360,281
11404169,360,281
11404185,361,281
11404186,361,281
11404202.000000002,362,280
11404202.000000002,362,280
11404219.000000002,363,279
11404219.000000002,363,279
11404235,364,279
11404236,364,279
11404252,365,279
11404252,365,279
11404269,367,279
11404269,367,279
11404285,367,279
11404302,369,279
11404302,369,279
11404319,370,279
11404319,370,279
11404335.000000002,371,279
11404336,371,279
11404352,373,279
11404352,373,279
11404369,375,280
11404369,375,280
11404385,376,280
11404386,376,280
11404402,377,281
11404402,377,281
11404419,378,281
11404419,378,281
11404435,379,282
11404436,379,282
11404452.000000002,380,283
11404452.000000002,380,283
11404453,380,283
11404469.000000002,380,283
11404485,381,284
11404486,381,284
11404502,382,285
11404502,382,285
11404519,382,286
11404519,382,286
11404535,382,287
11404536,382,287
11404552,383,288
11404552,383,288
11404569,383,289
11404569,383,289
11404585.000000002,384,290
11404585.000000002,384,290
11404602,384,292
11404602,384,292
11404619,384,293
11404619,384,293
11404635,384,294
11404636,384,294
11404652,384,296
11404652,384,296
11404669,384,297
11404669,384,297
11404685,384,299
11404686,384,299
11404702.000000002,384,300
11404702.000000002,384,300
11404719.000000002,384,302
11404719.000000002,384,302
11404735,384,303
11404736,384,303
11404752,384,304
11404752,384,304
11404769,383,305
11404769,383,305
11404786,382,306
11404786,382,306
11404802,382,307
11404802,382,307
11404819,381,308
11404819,381,308
11404836,380,308
11404836,380,308
11404852,379,308
11404852,379,308
11404869,378,309
11404869,378,309
11404886,377,309
11404886,377,309
11404902,376,309
11404902,376,309
11404919,376,309
11404935,374,309
11404936,374,309
11404952.000000002,373,309
11404952.000000002,373,309
11404969.000000002,372,309
11404969.000000002,372,309
11404985,371,309
11404986,371,309
11405002,370,309
11405002,370,309
11405019,369,309
11405019,369,309
11405035,369,308
11405036,369,308
11405045,368,308
11405045,368,308
11405052,367,308
11405052,367,308
11405069,366,308
11405069,366,308
11405085.000000002,364,308
11405085.000000002,364,308
11405102,363,307
11405102,363,307
11405119,362,307
11405119,362,307
11405135,360,306
11405136,360,306
11405152,358,305
11405152,358,305
11405169,357,304
11405169,357,304
11405185,355,303
11405186,355,303
11405202.000000002,353,303
11405202.000000002,353,303
11405219.000000002,351,301
11405219.000000002,351,301
11405235,349,299
11405236,349,299
11405253,348,296
11405253,348,296
11405269,348,294
11405269,348,294
11405286,348,291
11405286,348,291
11405302,348,288
11405302,348,288
11405319,349,285
11405319,349,285
11405335.000000002,349,282
11405335.000000002,349,282
11405352,351,279
11405352,351,279
11405369,353,276
11405369,353,276
11405385,354,273
11405385,354,273
11405402,357,271
11405402,357,271
11405419,359,269
11405419,359,269
11405435,362,267
11405435,362,267
11405452.000000002,364,264
11405452.000000002,364,264
11405469.000000002,368,262
11405469.000000002,368,262
11405485,371,261
11405485,371,261
11405502,375,259
11405502,375,259
11405519,379,258
11405519,379,258
11405535,382,257
11405536,382,257
11405552,385,257
11405552,385,257
11405569,389,256
11405569,389,256
11405585.000000002,393,256
11405585.000000002,393,256
11405602,397,256
11405602,397,256
11405619,400,256
11405619,400,256
11405635,403,257
11405636,403,257
11405652,405,258
11405652,405,258
11405669,406,258
11405669,406,258
11405669,407,259
11405670,407,259
11405685,409,260
11405686,409,260
11405702.000000002,411,262
11405702.000000002,411,262
11405719.000000002,412,264
11405719.000000002,412,264
11405735,413,267
11405736,413,267
11405752,414,269
11405752,414,269
11405769,415,272
11405769,415,272
11405785,415,275
11405786,415,275
11405802,415,277
11405802,415,277
11405819,415,281
11405819,415,281
11405843,415,282
11405844.000000002,415,282
11405844.000000002,415,283
11405844.000000002,415,283
11405852,415,286
11405852,415,286
11405869,414,290
11405869,414,290
11405885,414,292
11405885,414,292
11405902,413,295
11405902,413,295
11405919,412,298
11405919,412,298
11405935,412,300
11405935,412,300
11405952.000000002,411,302
11405952.000000002,411,302
11405969.000000002,409,305
11405969.000000002,409,305
11405985,408,307
11405986,408,307
11406002,407,308
11406002,407,308
11406019,405,310
11406019,405,310
11406035,404,311
11406035,404,311
11406052,402,312
11406052,402,312
11406069,400,313
11406069,400,313
11406085.000000002,398,314
11406085.000000002,398,314
11406102,396,315
11406102,396,315
11406119,394,316
11406119,394,316
11406135,391,317
11406136,391,317
11406152,389,317
11406152,389,317
11406169,387,317
11406169,387,317
11406185,385,318
11406185,385,318
11406202.000000002,382,318
11406202.000000002,382,318
11406219.000000002,380,318
11406219.000000002,380,318
11406235,379,318
11406236,379,318
11406252,376,318
11406252,376,318
11406269,375,318
11406269,375,318
11406285,372,317
11406285,372,317
11406302,370,317
11406303,370,317
11406319,368,317
11406319,368,317
11406335.000000002,366,316
11406335.000000002,366,316
11406352,364,315
11406352,364,315
11406369,362,314
11406369,362,314
11406385,359,313
11406385,359,313
11406402,357,312
11406402,357,312
11406419,354,310
11406419,354,310
11406435,352,308
11406435,352,308
11406452.000000002,350,306
11406453,350,306
11406469.000000002,347,303
11406469.000000002,347,303
11406485,345,300
11406485,345,300
11406502,344,297
11406502,344,297
11406519,342,294
11406519,342,294
11406535,342,290
11406536,342,290
11406552,341,285
11406552,341,285
11406569,342,280
11406569,342,280
11406585.000000002,343,275
11406586,343,275
11406602,344,271
11406602,344,271
11406619,344,267
11406619,344,267
11406635,346,263
11406635,346,263
11406652,348,258
11406652,348,258
11406669,352,253
11406669,352,253
11406685,355,249
11406686,355,249
11406702.000000002,360,246
11406702.000000002,360,246
11406719.000000002,364,243
11406719.000000002,364,243
11406735,368,240
11406736,368,240
11406752,372,237
11406752,372,237
11406769,378,235
11406769,378,235
11406785,383,233
11406786,383,233
11406802,388,231
11406802,388,231
11406819,394,230
11406819,394,230
11406835.000000002,399,229
11406836,399,229
11406852,404,228
11406852,404,228
11406869,409,227
11406869,409,227
11406885,415,227
11406885,415,227
11406902,420,226
11406902,420,226
11406919,424,226
11406919,424,226
11406935,427,226
11406935,427,226
11406952.000000002,430,227
11406952.000000002,430,227
11406969.000000002,434,227
11406969.000000002,434,227
11406985,437,228
11406985,437,228
11407002,440,229
11407002,440,229
11407019,443,231
11407019,443,231
11407035,446,232
11407035,446,232
11407052,448,234
11407052,448,234
11407069,450,235
11407069,450,235
11407085.000000002,452,238
11407085.000000002,452,238
11407102,453,240
11407102,453,240
11407119,454,242
11407119,454,242
11407135,456,245
11407135,456,245
11407152,457,248
11407152,457,248
11407169,457,251
11407169,457,251
11407185,458,254
11407185,458,254
11407202.000000002,458,258
11407202.000000002,458,258
11407219.000000002,458,262
11407219.000000002,458,262
11407235,458,266
11407235,458,266
11407261,458,268
11407270,458,270
11407270,458,270
11407275,457,274
11407275,457,274
11407308,457,278
11407308,457,278
11407310,455,283
11407310,455,283
11407318.000000002,454,287
11407318.000000002,454,287
11407334,453,290
11407334,453,290
11407351,451,295
11407351,451,295
11407368,449,299
11407368,449,299
11407384,448,303
11407385,448,303
11407401,445,307
11407401,445,307
11407418,443,311
11407418,443,311
11407435,440,314
11407435,440,314
11407452.000000002,436,317
11407452.000000002,436,317
11407468,433,320
11407468,433,320
11407485,430,322
