x,y,dft_real,dft_imag,original_file
4.547473508864641e-15,0.0,4.550008952966833,8.31360313146434,l_spiral1.csv
-2.588555013558421,8.411444986441584,1.2131260741915082,6.098877714909361,l_spiral1.csv
8.529996754069694,8.470003245930295,0.20989621175806314,4.0287611646815416,l_spiral1.csv
17.184082427630564,0.8159175723694397,-0.7730066425145514,3.3350463269647364,l_spiral1.csv
15.283152242368196,-10.716847757631799,-1.1488925027262946,3.372152637419593,l_spiral1.csv
8.921959787620787,-21.07804021237923,-2.360343790096427,0.8546599524462662,l_spiral1.csv
-1.8638094820071092,-25.00000000000001,-1.2676597694600509,0.9617038707079099,l_spiral1.csv
-14.209612584503414,-22.999999999999993,-1.435790574162178,0.5121764813561166,l_spiral1.csv
-24.2165177158584,-15.783482284141606,-1.4756841526772173,0.06269333476968729,l_spiral1.csv
-29.63028705737911,-4.739425885241776,-0.48911193656772767,-0.14039048522542869,l_spiral1.csv
-29.999999999999996,8.169381370507416,-0.6381311876404786,-0.2794607715902768,l_spiral1.csv
-28.000000000000004,20.33703888813042,-0.31371679697747545,-0.17870738363535274,l_spiral1.csv
-21.152157843739047,29.999999999999996,-0.03159371380828688,-0.36449525052213344,l_spiral1.csv
-10.999999999999986,36.35864542439152,0.1625262096331433,-0.36472016006119506,l_spiral1.csv
1.3547300667607158,37.00000000000001,-0.09260898063596237,0.06848778065658052,l_spiral1.csv
13.000000000000014,35.0633988532432,0.07213106301426393,-0.08626204482449026,l_spiral1.csv
24.78082878976694,32.21917121023308,-0.0813681154507691,0.2037478359041387,l_spiral1.csv
32.99999999999998,23.79915162986275,-0.07258723193607239,0.2349431656620061,l_spiral1.csv
40.46690399019568,14.533096009804359,-0.09695217124590955,0.0955855787610392,l_spiral1.csv
44.0,2.6441764821158107,-0.07483461061594256,0.21381090669201513,l_spiral1.csv
44.0,-9.879772205253794,-0.11136692776998457,-0.0335134939080719,l_spiral1.csv
41.99999999999999,-22.047429722876764,-0.21535857953911916,0.005483131371752812,l_spiral1.csv
35.67068148943131,-32.65863702113743,-0.11188839776559785,-0.05720984535267757,l_spiral1.csv
26.61423745631747,-41.38576254368254,-0.18482316743603605,-0.02259130091558511,l_spiral1.csv
15.823422918491183,-48.0,-0.03556631082231156,-0.08179753435790012,l_spiral1.csv
3.713687793494669,-51.00000000000001,-0.06578555254338724,-0.03206890135803249,l_spiral1.csv
-8.868183286501376,-49.99999999999999,0.023723007875851323,0.00776085265330277,l_spiral1.csv
-21.213986388997693,-48.0,0.030832750791211012,0.048878573613216576,l_spiral1.csv
-32.64311924013437,-43.35688075986565,0.05484403537003388,0.06736387445752814,l_spiral1.csv
-43.08932232937539,-35.91067767062462,-0.004687159398526859,0.0066402308909500095,l_spiral1.csv
-51.00000000000002,-26.242652689997158,-0.0029995148322608856,0.13895743486667964,l_spiral1.csv
-56.01728718028346,-14.965425639433038,0.0034653590817354998,0.06840883488391768,l_spiral1.csv
-59.00000000000001,-2.851609564750321,0.039712897227455385,0.07409472873712929,l_spiral1.csv
-59.00000000000001,10.14447507761884,0.020129432797547937,0.005819911743352577,l_spiral1.csv
-57.00000000000001,22.49027818011512,-0.04580703408238108,-0.06123572170943817,l_spiral1.csv
-53.00000000000001,34.18579974273855,-0.008000424885192672,-0.022585890150892282,l_spiral1.csv
-46.52913140780586,44.94173718438827,-0.022692270197453582,-0.04356507072355612,l_spiral1.csv
-37.2885887834118,53.85570560829409,0.027433393148521647,-0.030435932020873226,l_spiral1.csv
-25.44898492112964,58.00000000000001,0.054476135312943375,0.004712185740604582,l_spiral1.csv
-13.103181818633342,60.0,0.041729097759747445,-0.03410708806576508,l_spiral1.csv
-0.34316515376394136,61.00000000000002,0.0718672112359016,-0.07795124608139015,l_spiral1.csv
12.652919488605214,60.99999999999999,0.005731133279236158,-0.020428616027004683,l_spiral1.csv
25.176868175974725,59.00000000000001,0.029032279203683245,-0.0077623431165534966,l_spiral1.csv
37.045200167418706,54.97739991629064,-0.013816442061113623,-0.0063448880195426495,l_spiral1.csv
46.774830177970365,47.22516982202961,-0.008570177114393602,-0.002266709328188714,l_spiral1.csv
56.749765297087826,39.12511735145609,-0.050620171333286765,-0.06810755083162393,l_spiral1.csv
65.99999999999997,30.87823971052366,0.003308352710201048,-0.010441048811409575,l_spiral1.csv
70.99999999999999,19.596931710273445,-0.06304190502096206,-0.05710214763124254,l_spiral1.csv
72.99999999999999,7.429274192650496,0.005511771020977747,-0.049076393276208954,l_spiral1.csv
72.74651466081437,-5.506970678371269,-0.015804542208740297,0.004016989109308406,l_spiral1.csv
71.00000000000001,-17.912613552214903,0.02715827552207794,-0.051874210110532885,l_spiral1.csv
66.28082011324348,-29.43835977351308,0.04155986828284619,-0.022089241366015352,l_spiral1.csv
61.11913283963662,-40.88086716036338,0.03351471831424591,-0.03663337841358201,l_spiral1.csv
53.48071241354819,-50.75964379322591,-0.0414614875056371,-0.04508999501073179,l_spiral1.csv
45.222079053612156,-59.777920946387866,-0.016189351823839748,-0.009372779925525005,l_spiral1.csv
34.186680899475036,-66.40665955026246,-0.01714777570976888,0.010382660479617858,l_spiral1.csv
22.453082431916872,-71.0,0.013132422093958481,0.008282508702599079,l_spiral1.csv
10.572010231333579,-74.21399488433319,-0.0004884005613941911,0.014675731266206605,l_spiral1.csv
-1.3521742557028347,-77.99999999999999,-0.01237472681533347,-0.07924206846520607,l_spiral1.csv
-13.949913260403822,-80.0,0.0028858643296237017,-0.1036221286251319,l_spiral1.csv
-26.709929925273165,-79.0,-0.04216047548105348,-0.05344328205708557,l_spiral1.csv
-38.761742657643026,-74.99999999999999,0.01545128169953289,-0.0518588599097482,l_spiral1.csv
-49.62883709552011,-68.99999999999997,0.040637933261236894,-0.052759921297674366,l_spiral1.csv
-58.18375128255829,-59.816248717441695,0.07148841619210516,-0.04956355885628292,l_spiral1.csv
-67.53192519067905,-51.234037404660455,0.03742847544674674,-0.12351175714223554,l_spiral1.csv
-73.86586367610781,-40.268272647784336,0.029180828290118654,-0.015613930871170495,l_spiral1.csv
-77.99999999999997,-28.248125206104998,-0.021287500403161443,-0.07266191981949072,l_spiral1.csv
-79.99999999999999,-15.72417651873546,-0.013375745484843255,-0.016734250847676036,l_spiral1.csv
-81.02534281036998,-2.974657189630032,-0.026739983846468588,-0.04054821530440636,l_spiral1.csv
-82.0,9.617711226129924,-0.08420987630595454,-0.07961638270924243,l_spiral1.csv
-83.0,22.377727890999264,-0.03108113274063134,-0.08661724924805496,l_spiral1.csv
-82.0,35.13774455586861,-0.033511283886110105,-0.19802092634623955,l_spiral1.csv
-79.0,47.42562526573831,-0.02568281776009638,-0.23401302797898943,l_spiral1.csv
-73.2481867915685,58.751813208431486,-0.07631259013393903,-0.2236334758215743,l_spiral1.csv
-66.0539196045323,68.9460803954677,0.030583200784154278,-0.18843308281631416,l_spiral1.csv
-56.44543885512296,77.55456114487701,-0.06653712611505085,-0.23408972517224308,l_spiral1.csv
-45.70634254706862,84.29365745293138,-0.018068484784324452,-0.0773312597857143,l_spiral1.csv
-34.32317446820451,89.8384127658977,-0.044941056395492715,-0.17872905218563084,l_spiral1.csv
-22.17125894253284,93.41437052873356,-0.014483242214578081,-0.13824077820056943,l_spiral1.csv
-10.141849789755959,96.0,-0.026223529499082545,-0.07100512965916723,l_spiral1.csv
2.8542348526132173,96.0,-0.33581678000856846,-0.2857960581241502,l_spiral1.csv
15.434341413366122,94.56565858663387,-0.2618918907690672,-0.08973156831344499,l_spiral1.csv
27.309773080106208,91.0,-0.5175286589100655,-0.3411937663616041,l_spiral1.csv
38.710850658964695,86.28914934103528,-0.518538099339185,-0.5101460042825583,l_spiral1.csv
50.150772387893774,81.42461380605312,-0.564005098856393,-0.39806163700686653,l_spiral1.csv
61.193690882616664,74.80630911738331,-0.5155086831798417,-0.5565159442138784,l_spiral1.csv
71.05875514177367,66.9412448582263,-0.8227660884470265,-0.6389132007861065,l_spiral1.csv
79.48571737175602,57.54284788473196,-0.6990950823686753,-0.7092334520738652,l_spiral1.csv
86.8198092085129,47.36038158297424,-0.9509803790825795,-0.4335501649050494,l_spiral1.csv
92.55216582131509,35.89566835736979,-1.4435124909967425,0.12596629980667284,l_spiral1.csv
96.4956680521174,24.00866389576514,-1.1577976386824835,0.26816921576914104,l_spiral1.csv
99.0,11.603771831320492,-1.7937518833889152,1.9483651548106122,l_spiral1.csv
100.0,-1.156244833548938,-2.4838365264992155,2.9839888736380966,l_spiral1.csv
90.85908952974613,-4.542954476487292,-2.378739270012172,4.66417065290456,l_spiral1.csv
77.8792195969255,-3.8939609798462813,-0.6546070929980224,6.882420460880693,l_spiral1.csv
64.89934966410482,-3.2449674832052597,4.613178804704444,5.922173462465091,l_spiral1.csv
51.9194797312842,-2.595973986564227,7.124066467802179,-10.589885548012058,l_spiral1.csv
38.939609798463565,-1.946980489923176,-43.24085392977534,-20.679941199651545,l_spiral1.csv
25.959739865642888,-1.2979869932821475,36.01828485767665,-21.497933511379035,l_spiral1.csv
12.979869932822274,-0.6489934966411102,15.54658015152836,9.780897809414867,l_spiral1.csv
-4.547473508864641e-15,0.0,-5.178882331963516,2.461515082539752,l_spiral2.csv
-7.461823182178059,-2.5381768178219453,-3.891823072439671,1.1103300351546457,l_spiral2.csv
-8.662140073270807,9.337859926729184,-3.1155428565911847,0.42613261950661524,l_spiral2.csv
1.888282011098022,13.000000000000007,-1.9816537267962577,-0.40929574563654014,l_spiral2.csv
12.000000000000009,8.11545563073985,-1.6444090147735415,0.2270866207163425,l_spiral2.csv
15.999999999999991,-1.7092338521684451,-1.6198528873622393,-0.9664122030010021,l_spiral2.csv
13.622459189133469,-13.377540810866533,-1.2867020214972036,-0.7835793969412277,l_spiral2.csv
3.298241431507286,-19.000000000000018,-0.9041680280026101,-1.0516430346407513,l_spiral2.csv
-8.665148205901582,-19.334851794098427,-0.44668995381090576,-0.598978227600784,l_spiral2.csv
-19.495580026301276,-14.504419973698724,-0.27662384865422096,-1.0243076382769944,l_spiral2.csv
-23.078723552038966,-3.921276447961036,-0.12267845503948664,-0.5879611004451226,l_spiral2.csv
-24.0,8.35023496025307,0.01526801932601657,-0.5163961241478146,l_spiral2.csv
-19.00000000000001,18.932283756042057,0.17398752978251764,-0.48079680889338633,l_spiral2.csv
-9.071453885795853,24.000000000000004,0.1522571715790177,-0.32245108696451963,l_spiral2.csv
2.167449159485559,26.000000000000018,0.19865406468212002,-0.18703060952118647,l_spiral2.csv
12.999999999999996,23.00786135760614,0.32111408745888526,-0.13172664114838825,l_spiral2.csv
22.69890505002469,17.30109494997532,0.08380934637324629,0.02229623481980411,l_spiral2.csv
29.000000000000014,7.257977328401284,0.04121880381283518,0.027509504457393634,l_spiral2.csv
30.00000000000001,-4.980925716880115,0.1441003163064046,0.15105689664118813,l_spiral2.csv
28.137450810389193,-16.86254918961081,0.0021741941656890163,-0.03281268265480037,l_spiral2.csv
22.307018989989547,-26.69298101001047,0.12449590244573619,-0.04533742833476742,l_spiral2.csv
12.76948038840333,-33.23051961159666,-0.10774549417736491,-0.01486108131344686,l_spiral2.csv
1.2635201183518303,-36.00000000000001,-0.13050139838244576,-0.049747435899501743,l_spiral2.csv
-10.975382926929566,-34.99999999999999,-0.16191734663752796,-0.06018938132184422,l_spiral2.csv
-21.687056969996238,-30.312943030003762,-0.09703557005085564,-0.049746084604552085,l_spiral2.csv
-29.956804775183866,-22.08639044963227,-0.07311160546104165,-0.06826272654968697,l_spiral2.csv
-36.0,-11.75060664070304,-0.12253678577254995,-0.06114307425583277,l_spiral2.csv
-38.88545921238184,-0.114540787618148,0.051124571359061156,-0.12040504883278516,l_spiral2.csv
-39.00000000000001,12.491131472359996,0.009429784938805455,-0.0329528662726581,l_spiral2.csv
-34.702361725094086,23.59527654981184,0.08480676294745919,-0.06954996325763574,l_spiral2.csv
-27.00000000000001,32.011520233684635,0.09030456040479948,-0.09367589395676276,l_spiral2.csv
-17.406430970526397,38.00000000000001,0.08340949274016594,-0.0815462059759868,l_spiral2.csv
-5.997139788419198,41.00286021158078,0.032016734048588374,-0.00732730342651851,l_spiral2.csv
6.242947995290181,42.0,-0.018008469287139235,-0.08767296224818295,l_spiral2.csv
17.88090165178542,39.11909834821456,-0.004227480511950574,0.0018878166327004919,l_spiral2.csv
28.242045421233914,34.99999999999998,-0.02414280984709194,0.05842636109750032,l_spiral2.csv
36.83001090385551,26.16998909614449,-0.030956805240240328,-0.005545691827724113,l_spiral2.csv
43.65579511671243,16.344204883287553,0.002783709205300511,0.071467347917893,l_spiral2.csv
47.0,4.898157708771808,-0.03748055871651005,-0.012430317241423836,l_spiral2.csv
46.999999999999986,-7.754958898882717,-0.09396883211533918,0.021706606834691798,l_spiral2.csv
45.29723347971831,-19.702766520281685,-0.008994446292725859,0.005212176965382113,l_spiral2.csv
38.99999999999999,-30.103774784953423,-0.07212857191878153,-0.033559638802791135,l_spiral2.csv
31.438388104088027,-39.280805947956004,-0.04228464598914288,-0.03629425423051763,l_spiral2.csv
21.847972408721727,-46.0,-0.003574674582890722,-0.001341989642677735,l_spiral2.csv
11.495418880813089,-50.999999999999986,-0.010510452519972732,-0.029836698984557028,l_spiral2.csv
-0.743484164468332,-51.99999999999999,0.0054385561218294855,-0.0047313970823431055,l_spiral2.csv
-12.510251254750074,-48.99999999999999,0.028899608802064877,0.0034005494706724525,l_spiral2.csv
-24.142199931202185,-45.428900034398914,0.014622604085651946,0.0033602141029617717,l_spiral2.csv
-33.85474049543089,-38.145259504569125,0.04625453348655889,0.012568080215786709,l_spiral2.csv
-42.09473827066089,-28.90526172933909,0.036811568813344756,0.06356023013430737,l_spiral2.csv
-48.92052248351784,-19.079477516482164,0.05756388673363157,0.01246498624143313,l_spiral2.csv
-54.36937239481699,-8.26125521036598,0.04683488316425257,0.044460545394181705,l_spiral2.csv
-57.0,3.006922436477571,0.06796585671538616,0.06975627540549523,l_spiral2.csv
-56.00000000000001,15.245825481758962,-0.0013269687021162557,-0.026747820292837635,l_spiral2.csv
-52.0,26.242087839921055,-0.033483403978102115,0.0336663896167174,l_spiral2.csv
-44.751097931687404,36.24890206831259,-0.013195002857023271,0.019806871334309424,l_spiral2.csv
-35.803993375270856,45.19600662472914,-0.08189054145087785,0.012239932978522479,l_spiral2.csv
-25.554969539577193,51.00000000000001,-0.004422577435735509,0.05799756117480685,l_spiral2.csv
-13.809279199049332,53.19072080095068,-0.01642894757659704,0.06070727951910923,l_spiral2.csv
-1.7274449888873278,54.999999999999986,0.035685113128065424,0.0015581806473429615,l_spiral2.csv
10.511458056394082,55.99999999999999,0.07307838098923215,0.00347264758138335,l_spiral2.csv
