x,y
1.4210854715202004e-14,2.2737367544323207e-14
-47.75811743309695,57.48376513380617
101.61424805474797,30.15725583575627
56.136965053957596,-127.57535663069494
-115.4613112060632,-114.69245919595784
-169.78132896970018,50.43734206059953
-52.81207275284153,180.72930908238618
124.09468741507145,175.45265629246424
224.00000000000006,28.09897281532541
197.37414944455833,-148.62585055544167
52.401036151982,-253.3997409620045
-127.50089051541818,-238.1247773711455
-258.5607388232348,-114.87852235353049
-283.0,62.76821652280112
-202.85194188333924,222.14805811666076
-45.16235657136898,303.6125478095437
137.3650107212935,299.21166309290214
274.84215462057426,185.15784537942574
345.0,20.307529831698947
185.47777913346945,2.657274772685776
