timestamp_ms,x,y
9814,373,271
9842,373,271
9859,373,271
9875,373,271
9892,373,271
9908,373,271
9925,374,271
9925,374,271
9942,374,271
9958,374,271
9975,375,271
9975,375,271
9992,376,271
9992,376,271
10009,376,270
10009,376,270
10025,378,269
10025,378,269
10042,380,267
10042,380,267
10059.000000000002,381,266
10059.000000000002,381,266
10075.000000000002,382,264
10075.000000000002,382,264
10092,383,262
10092,383,262
10108,384,260
10109,384,260
10125,385,258
10125,385,258
10142,385,257
10142,385,257
10158,385,256
10159,385,256
10175,385,255
10175,385,255
10192,385,253
10192,385,253
10208,385,253
10225,385,252
10225,385,252
10242,385,250
10242,385,250
10258,384,249
10258,384,249
10275,383,249
10275,383,249
10292,383,248
10292,383,248
10308,382,247
10309.000000000002,382,247
10325.000000000002,381,246
10325.000000000002,381,246
10342,380,245
10342,380,245
10358,380,245
10375,379,244
10375,379,244
10392,378,244
10392,378,244
10408,377,243
10409,377,243
10425,376,243
10425,376,243
10442,376,242
10442,376,242
10459,375,242
10459,375,242
10475,374,242
10475,374,242
10491,373,241
10491,373,241
10508,372,241
10509,372,241
10525,371,240
10525,371,240
10542,370,240
10542,370,240
10558,369,240
10558,369,240
10575.000000000002,368,239
10575.000000000002,368,239
10591.000000000002,367,239
10591.000000000002,367,239
10608,366,239
10608,366,239
10625,365,238
10625,365,238
10642,363,238
10642,363,238
10658,362,238
10659,362,238
10675,361,238
10675,361,238
10692,360,237
10692,360,237
10708,358,237
10708,358,237
10725,357,237
10725,357,237
10742,355,237
10742,355,237
10758,353,238
10758,353,238
10775,351,238
10775,351,238
10792,349,238
10792,349,238
10808,347,239
10809.000000000002,347,239
10825.000000000002,345,239
10825.000000000002,345,239
10842,343,240
10842,343,240
10858,341,240
10858,341,240
10875,339,241
10875,339,241
10891,338,242
10891,338,242
10908,336,243
10908,336,243
10925,335,244
10925,335,244
10942,332,244
10942,332,244
10958,330,245
10958,330,245
10975,329,247
10975,329,247
10991,327,248
10992,327,248
11008,326,249
11008,326,249
11025,324,250
11025,324,250
11042,323,252
11042,323,252
11058,322,253
11059.000000000002,322,253
11075.000000000002,321,255
11075.000000000002,321,255
11092,320,257
11092,320,257
11108,319,258
11109,319,258
11125,318,259
11125,318,259
11142,318,262
11142,318,262
11158,317,264
11158,317,264
11175,316,266
11175,316,266
11191,315,269
11192,315,269
11208,314,271
11209,314,271
11225,313,273
11225,313,273
11242,313,275
11242,313,275
11258,312,276
11258,312,276
11275,312,278
11275,312,278
11291,312,281
11291,312,281
11308,312,282
11308,312,282
11325.000000000002,312,285
11325.000000000002,312,285
11342,312,286
11342,312,286
11358,312,289
11358,312,289
11375,312,291
11375,312,291
11391,312,294
11392,312,294
11408,312,296
11408,312,296
11425,312,299
11425,312,299
11442,312,300
11442,312,300
11458,312,302
11458,312,302
11475,312,304
11475,312,304
11492,312,306
11492,312,306
11508,313,308
11509,313,308
11525,314,310
11525,314,310
11542,314,312
11542,314,312
11558,315,313
11558,315,313
11575.000000000002,316,315
11575.000000000002,316,315
11591.000000000002,317,317
11592,317,317
11608,318,318
11608,318,318
11625,319,320
11625,319,320
11642,321,322
11642,321,322
11658,322,324
11658,322,324
11675,323,326
11675,323,326
11691,325,328
11692,325,328
11708,326,330
11708,326,330
11725,328,332
11725,328,332
11742,330,334
11742,330,334
11758,331,336
11758,331,336
11775,333,338
11775,333,338
11792,335,340
11792,335,340
11808,336,341
11808,336,341
11825.000000000002,338,343
11825.000000000002,338,343
11842,340,344
11842,340,344
11858,342,345
11858,342,345
11875,344,346
11875,344,346
11891,345,348
11891,345,348
11908,347,349
11909,347,349
11925,349,350
11925,349,350
11942,351,351
11942,351,351
11958,353,352
11958,353,352
11975,355,352
11975,355,352
11991,358,353
11991,358,353
12008,360,353
12008,360,353
12025,362,354
12025,362,354
12042,365,355
12042,365,355
12058,367,356
12058,367,356
12075.000000000002,371,356
12075.000000000002,371,356
12092,374,356
12092,374,356
12108,376,356
12108,376,356
12125,379,356
12125,379,356
12142,382,356
12142,382,356
12158,384,356
12158,384,356
12175,386,356
12175,386,356
12191,389,356
12191,389,356
12208,391,356
