timestamp_ms,x,y
15214571,364,274
15214585.000000002,363,274
15214601,362,274
15214602,362,274
15214618,362,274
15214618,362,274
15214635,361,274
15214651,361,274
15214651,361,274
15214667,361,274
15214667,361,274
15214684.000000002,363,274
15214684.000000002,363,274
15214701,364,273
15214701,364,273
15214717,365,272
15214717,365,272
15214734,365,272
15214751,364,272
15214751,364,272
15214767,363,272
15214767,363,272
15214784,361,272
15214784,361,272
15214801,360,272
15214801,360,272
15214817,359,272
15214817,359,272
15214834,358,272
15214851,358,271
15214851,358,271
15214867,358,269
15214867,358,269
15214884,358,268
15214884,358,268
15214901,358,266
15214901,358,266
15214917,357,264
15214917,357,264
15214934.000000002,356,263
15214934.000000002,356,263
15214951,354,262
15214951,354,262
15214967,353,261
15214967,353,261
15214984,352,260
15214984,352,260
15215001,352,258
15215001,352,258
15215017,353,257
15215017,353,257
15215034,354,256
15215034,354,256
15215051,354,254
15215051,354,254
15215067,355,252
15215067,355,252
15215084,356,251
15215084,356,251
15215100,356,250
15215101,356,250
15215117,356,249
15215117,356,249
15215134,357,248
15215134,357,248
15215150,359,247
15215151,359,247
15215167,361,246
15215167,361,246
15215184.000000002,364,244
15215184.000000002,364,244
15215200,367,244
15215200,367,244
15215217,370,244
15215217,370,244
15215234,371,244
15215234,371,244
15215250,372,244
15215250,372,244
15215267,373,245
15215267,373,245
15215284,375,245
15215284,375,245
15215300.000000002,376,246
15215300.000000002,376,246
15215317,378,246
15215317,378,246
15215334,381,246
15215334,381,246
15215350,383,247
15215350,383,247
15215367,385,247
15215367,385,247
15215384,386,248
15215384,386,248
15215400,387,249
15215400,387,249
15215417,387,250
15215417,387,250
15215434.000000002,388,252
15215434.000000002,388,252
15215450,389,253
15215450,389,253
15215467,390,255
15215467,390,255
15215484,392,256
15215484,392,256
15215501,393,257
15215501,393,257
15215517,394,259
15215517,394,259
15215534,395,261
15215534,395,261
15215551,395,262
15215551,395,262
15215567,396,264
15215567,396,264
15215584,396,267
15215584,396,267
15215601,397,269
15215601,397,269
15215617,397,271
15215617,397,271
15215634,397,272
15215634,397,272
15215650,397,273
15215650,397,273
15215667,397,275
15215667,397,275
15215684.000000002,396,277
15215684.000000002,396,277
15215700,394,280
15215700,394,280
15215717,393,282
15215717,393,282
15215734,392,283
15215734,392,283
15215750,392,284
15215751,392,284
15215767,391,285
15215767,391,285
15215784,390,286
15215784,390,286
15215800.000000002,390,287
15215801,390,287
15215817,388,288
15215817,388,288
15215834,386,289
15215834,386,289
15215850,384,289
15215851,384,289
15215867,382,289
15215867,382,289
15215884,380,290
15215884,380,290
15215900,379,291
15215900,379,291
15215917,378,292
15215917,378,292
15215934.000000002,377,293
15215934.000000002,377,293
15215950,376,294
15215950,376,294
15215967,375,295
15215967,375,295
15215984,374,295
15215984,374,295
15216000,371,296
15216000,371,296
15216017,370,297
15216017,370,297
15216034,368,298
15216034,368,298
15216050.000000002,366,298
15216050.000000002,366,298
15216067,365,299
15216067,365,299
15216084,364,299
15216084,364,299
15216100,364,299
15216117,363,299
15216117,363,299
15216134,362,299
15216134,362,299
15216150,361,298
15216150,361,298
15216167,359,298
15216167,359,298
15216184.000000002,357,297
15216184.000000002,357,297
15216200,355,296
15216200,355,296
15216217,353,295
15216217,353,295
15216234,351,295
15216234,351,295
15216250,350,294
15216251,350,294
15216267,348,293
15216267,348,293
15216284,346,292
15216284,346,292
15216300.000000002,344,291
15216300.000000002,344,291
15216317,343,290
15216317,343,290
15216334,341,289
15216334,341,289
15216350,340,288
15216351,340,288
15216367,338,287
15216367,338,287
15216384,337,286
15216384,337,286
15216400,336,284
15216400,336,284
15216417,335,282
15216417,335,282
15216434.000000002,333,280
15216434.000000002,333,280
15216450,332,278
15216450,332,278
15216467,331,276
15216467,331,276
15216484,330,275
15216484,330,275
15216500,329,273
15216500,329,273
15216517,328,271
15216517,328,271
15216534,328,269
15216534,328,269
15216550.000000002,327,266
15216550.000000002,327,266
15216567,327,263
15216567,327,263
15216584,327,260
15216584,327,260
15216600,327,257
15216600,327,257
15216617,326,256
15216617,326,256
15216634,326,254
15216634,326,254
15216650,327,253
15216650,327,253
15216667,327,252
15216667,327,252
15216684.000000002,328,250
15216684.000000002,328,250
15216700,330,249
15216700,330,249
15216717,331,247
15216717,331,247
15216734,333,245
15216734,333,245
15216750,334,243
15216750,334,243
15216767,334,242
15216767,334,242
15216784,335,240
15216784,335,240
15216800.000000002,335,239
15216800.000000002,335,239
15216817,337,238
15216817,337,238
15216834,339,236
15216834,339,236
15216850,342,235
15216850,342,235
15216867,345,233
15216867,345,233
15216884,348,232
15216884,348,232
15216900,349,230
15216900,349,230
15216917,350,229
15216917,350,229
15216934.000000002,352,229
15216934.000000002,352,229
15216950,354,229
15216950,354,229
15216967,357,229
15216967,357,229
15216984,361,227
15216984,361,227
15217000,366,225
15217000,366,225
15217017,372,223
15217017,372,223
15217034,378,221
15217034,378,221
15217050.000000002,382,219
15217050.000000002,382,219
15217067,386,219
15217067,386,219
15217084,389,219
15217084,389,219
15217100,391,219
15217100,391,219
15217117,393,221
