timestamp_ms,x,y
138741,410,322
138754,410,322
138771.00000000003,410,322
138787,410,322
138804,410,322
138820,410,322
138837,410,322
138853,409,322
138853,409,322
138870,409,322
138887,409,322
138903,409,322
138920.00000000003,409,322
138937,409,322
138953,409,322
138970,409,322
138987,409,322
139004,409,321
139004,409,321
139020,409,321
139037,409,320
139037,409,320
139054,409,320
139071,409,319
139071,409,319
139087,409,319
139104,409,319
139120,409,319
139137,409,319
139153,408,319
139154,408,319
139170.00000000003,408,319
139187,408,319
139204,408,319
139220,408,318
139221,408,318
139237,408,318
139253,408,318
139270,408,318
139287,408,318
139304,407,318
139304,407,318
139320,407,318
139337,407,318
139353,407,318
139370,406,318
139370,406,318
139387,406,318
139403,405,318
139420.00000000003,405,318
139420.00000000003,405,318
139437,404,318
139453,404,318
139453,404,318
139470,403,318
139487,403,319
139487,403,319
139503,403,319
139520,403,319
139537,403,320
139537,403,320
139553,403,320
139570,403,320
139586,403,320
139603,403,320
139620,403,321
139620,403,321
139636,403,321
139653,403,321
139670.00000000003,403,322
139670.00000000003,403,322
139686,403,322
139703,403,322
139720,403,322
139736,403,322
139753,403,323
139753,403,323
139770,403,323
139786,403,323
139803,403,323
139820,402,323
139820,402,323
139836,402,323
139853,402,324
139853,402,324
139870,401,324
139870,401,324
139886,400,325
139886,400,325
139903,400,325
139920.00000000003,400,326
139920.00000000003,400,326
139936,400,326
139953,400,326
139970,400,326
139986,400,326
140003,400,326
140020,400,326
140036,400,327
140036,400,327
140053,400,327
140070,400,328
140070,400,328
140086,400,328
140103,400,329
140103,400,329
140120,400,329
140136,400,330
140136,400,330
140153,401,330
140153,401,330
140170.00000000003,401,330
140186,402,330
140186,402,330
140203,402,331
140203,402,331
140220,402,331
140236,402,331
140253,403,331
140253,403,331
140270,403,332
140270,403,332
140286,403,332
140303,403,332
140303,403,332
140320,404,332
140320,404,332
140336,405,332
140353,405,332
140353,405,332
140370,406,332
140386,406,332
140403,406,333
140403,406,333
140420.00000000003,406,333
140436,407,334
140436,407,334
140453,407,334
140470,408,334
140470,408,334
